fuel,r10_region,region_label,ar6_category,category_label,year,median_price,q25_price,q75_price,unit,n_scenarios
coal,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2020,1.0,1.0,1.0,USD2010/GJ,14
coal,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2025,1.04,1.03,1.06,USD2010/GJ,14
coal,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2030,1.11,1.07,1.14,USD2010/GJ,14
coal,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2035,1.14,1.09,1.24,USD2010/GJ,14
coal,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2040,1.16,1.12,1.37,USD2010/GJ,14
coal,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2045,1.18,1.14,1.48,USD2010/GJ,14
coal,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2050,1.19,1.16,1.59,USD2010/GJ,14
coal,R10ROWO,Rest of World,C1,"1.5°C, no/limited overshoot",2020,1.0,1.0,1.0,USD2010/GJ,8
coal,R10ROWO,Rest of World,C1,"1.5°C, no/limited overshoot",2025,2.04,1.79,2.43,USD2010/GJ,8
coal,R10ROWO,Rest of World,C1,"1.5°C, no/limited overshoot",2030,3.73,3.46,4.43,USD2010/GJ,8
coal,R10ROWO,Rest of World,C1,"1.5°C, no/limited overshoot",2035,3.67,3.45,4.43,USD2010/GJ,8
coal,R10ROWO,Rest of World,C1,"1.5°C, no/limited overshoot",2040,3.16,3.04,3.67,USD2010/GJ,8
coal,R10ROWO,Rest of World,C1,"1.5°C, no/limited overshoot",2045,3.72,3.51,4.53,USD2010/GJ,8
coal,R10ROWO,Rest of World,C1,"1.5°C, no/limited overshoot",2050,4.12,3.7,4.22,USD2010/GJ,8
coal,R10ROWO,Rest of World,C2,"1.5°C, high overshoot",2020,1.0,1.0,1.0,USD2010/GJ,11
coal,R10ROWO,Rest of World,C2,"1.5°C, high overshoot",2025,0.96,0.86,0.96,USD2010/GJ,11
coal,R10ROWO,Rest of World,C2,"1.5°C, high overshoot",2030,2.08,1.71,2.08,USD2010/GJ,11
coal,R10ROWO,Rest of World,C2,"1.5°C, high overshoot",2035,3.02,2.66,3.19,USD2010/GJ,11
coal,R10ROWO,Rest of World,C2,"1.5°C, high overshoot",2040,2.86,2.73,3.19,USD2010/GJ,11
coal,R10ROWO,Rest of World,C2,"1.5°C, high overshoot",2045,3.19,2.97,3.58,USD2010/GJ,11
coal,R10ROWO,Rest of World,C2,"1.5°C, high overshoot",2050,3.6,3.49,3.8,USD2010/GJ,11
coal,R10ROWO,Rest of World,C3,Likely below 2°C,2020,1.0,1.0,1.0,USD2010/GJ,28
coal,R10ROWO,Rest of World,C3,Likely below 2°C,2025,0.96,0.95,1.15,USD2010/GJ,28
coal,R10ROWO,Rest of World,C3,Likely below 2°C,2030,2.08,1.72,2.08,USD2010/GJ,28
coal,R10ROWO,Rest of World,C3,Likely below 2°C,2035,2.27,2.05,2.53,USD2010/GJ,28
coal,R10ROWO,Rest of World,C3,Likely below 2°C,2040,2.22,1.97,2.56,USD2010/GJ,28
coal,R10ROWO,Rest of World,C3,Likely below 2°C,2045,2.2,1.96,2.51,USD2010/GJ,28
coal,R10ROWO,Rest of World,C3,Likely below 2°C,2050,2.78,2.38,3.21,USD2010/GJ,28
coal,R10ROWO,Rest of World,C4,Below 2°C with lower probability,2020,1.0,1.0,1.0,USD2010/GJ,6
coal,R10ROWO,Rest of World,C4,Below 2°C with lower probability,2025,0.98,0.97,1.03,USD2010/GJ,6
coal,R10ROWO,Rest of World,C4,Below 2°C with lower probability,2030,1.47,1.35,1.93,USD2010/GJ,6
coal,R10ROWO,Rest of World,C4,Below 2°C with lower probability,2035,1.78,1.64,2.13,USD2010/GJ,6
coal,R10ROWO,Rest of World,C4,Below 2°C with lower probability,2040,1.58,1.54,1.71,USD2010/GJ,6
coal,R10ROWO,Rest of World,C4,Below 2°C with lower probability,2045,1.53,1.46,1.64,USD2010/GJ,6
coal,R10ROWO,Rest of World,C4,Below 2°C with lower probability,2050,1.7,1.6,1.87,USD2010/GJ,6
coal,R10ROWO,Rest of World,C7,High-warming weak-policy (reference),2020,1.0,1.0,1.0,USD2010/GJ,3
coal,R10ROWO,Rest of World,C7,High-warming weak-policy (reference),2025,0.85,0.8,0.97,USD2010/GJ,3
coal,R10ROWO,Rest of World,C7,High-warming weak-policy (reference),2030,1.21,1.19,1.37,USD2010/GJ,3
coal,R10ROWO,Rest of World,C7,High-warming weak-policy (reference),2035,1.5,1.48,1.57,USD2010/GJ,3
coal,R10ROWO,Rest of World,C7,High-warming weak-policy (reference),2040,1.47,1.41,1.48,USD2010/GJ,3
coal,R10ROWO,Rest of World,C7,High-warming weak-policy (reference),2045,1.15,1.15,1.23,USD2010/GJ,3
coal,R10ROWO,Rest of World,C7,High-warming weak-policy (reference),2050,1.22,1.2,1.3,USD2010/GJ,3
gas,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2020,1.0,1.0,1.0,USD2010/GJ,45
gas,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2025,1.42,1.25,2.17,USD2010/GJ,45
gas,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2030,2.79,2.07,3.91,USD2010/GJ,45
gas,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2035,3.28,2.51,4.61,USD2010/GJ,45
gas,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2040,4.2,3.68,6.81,USD2010/GJ,45
gas,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2045,5.78,4.61,8.38,USD2010/GJ,45
gas,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2050,6.68,4.87,9.56,USD2010/GJ,45
gas,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2020,1.0,1.0,1.0,USD2010/GJ,44
gas,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2025,1.23,1.09,1.26,USD2010/GJ,44
gas,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2030,1.58,1.22,2.07,USD2010/GJ,44
gas,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2035,2.47,1.94,3.7,USD2010/GJ,44
gas,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2040,3.55,2.18,4.55,USD2010/GJ,44
gas,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2045,4.43,2.83,5.51,USD2010/GJ,44
gas,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2050,4.87,3.35,6.71,USD2010/GJ,44
gas,R10AFRICA,Africa,C3,Likely below 2°C,2020,1.0,1.0,1.0,USD2010/GJ,111
gas,R10AFRICA,Africa,C3,Likely below 2°C,2025,1.24,1.04,1.41,USD2010/GJ,111
gas,R10AFRICA,Africa,C3,Likely below 2°C,2030,1.8,1.3,2.07,USD2010/GJ,111
gas,R10AFRICA,Africa,C3,Likely below 2°C,2035,2.2,1.74,2.67,USD2010/GJ,111
gas,R10AFRICA,Africa,C3,Likely below 2°C,2040,2.78,2.23,3.41,USD2010/GJ,111
gas,R10AFRICA,Africa,C3,Likely below 2°C,2045,3.29,2.9,4.16,USD2010/GJ,111
gas,R10AFRICA,Africa,C3,Likely below 2°C,2050,3.81,3.07,4.71,USD2010/GJ,111
gas,R10AFRICA,Africa,C4,Below 2°C with lower probability,2020,1.0,1.0,1.0,USD2010/GJ,30
gas,R10AFRICA,Africa,C4,Below 2°C with lower probability,2025,1.16,1.04,1.3,USD2010/GJ,30
gas,R10AFRICA,Africa,C4,Below 2°C with lower probability,2030,1.54,1.15,1.77,USD2010/GJ,30
gas,R10AFRICA,Africa,C4,Below 2°C with lower probability,2035,1.73,1.61,2.05,USD2010/GJ,30
gas,R10AFRICA,Africa,C4,Below 2°C with lower probability,2040,2.02,1.95,2.29,USD2010/GJ,30
gas,R10AFRICA,Africa,C4,Below 2°C with lower probability,2045,2.27,2.2,2.62,USD2010/GJ,30
gas,R10AFRICA,Africa,C4,Below 2°C with lower probability,2050,2.48,2.34,2.92,USD2010/GJ,30
gas,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2020,1.0,1.0,1.0,USD2010/GJ,45
gas,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2025,1.04,1.02,1.14,USD2010/GJ,45
gas,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2030,1.37,1.14,1.57,USD2010/GJ,45
gas,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2035,1.3,1.16,1.39,USD2010/GJ,45
gas,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2040,1.55,1.38,1.69,USD2010/GJ,45
gas,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2045,1.63,1.52,1.72,USD2010/GJ,45
gas,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2050,1.71,1.6,1.91,USD2010/GJ,45
gas,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2020,1.0,1.0,1.0,USD2010/GJ,32
gas,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2025,4.73,2.03,,USD2010/GJ,45
gas,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2030,6.24,3.89,,USD2010/GJ,45
gas,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2035,6.77,5.48,,USD2010/GJ,44
gas,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2040,9.09,6.22,,USD2010/GJ,44
gas,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2045,10.95,7.06,,USD2010/GJ,44
gas,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2050,12.4,6.97,,USD2010/GJ,44
gas,R10CHINA+,China,C2,"1.5°C, high overshoot",2020,1.0,1.0,1.0,USD2010/GJ,30
gas,R10CHINA+,China,C2,"1.5°C, high overshoot",2025,1.77,1.25,,USD2010/GJ,42
gas,R10CHINA+,China,C2,"1.5°C, high overshoot",2030,1.74,1.27,,USD2010/GJ,42
gas,R10CHINA+,China,C2,"1.5°C, high overshoot",2035,2.53,1.83,,USD2010/GJ,42
gas,R10CHINA+,China,C2,"1.5°C, high overshoot",2040,2.78,1.84,,USD2010/GJ,42
gas,R10CHINA+,China,C2,"1.5°C, high overshoot",2045,3.56,2.47,,USD2010/GJ,42
gas,R10CHINA+,China,C2,"1.5°C, high overshoot",2050,3.2,2.5,,USD2010/GJ,42
gas,R10CHINA+,China,C3,Likely below 2°C,2020,1.0,1.0,1.0,USD2010/GJ,76
gas,R10CHINA+,China,C3,Likely below 2°C,2025,2.89,1.64,,USD2010/GJ,113
gas,R10CHINA+,China,C3,Likely below 2°C,2030,3.57,1.82,,USD2010/GJ,113
gas,R10CHINA+,China,C3,Likely below 2°C,2035,3.71,2.56,,USD2010/GJ,113
gas,R10CHINA+,China,C3,Likely below 2°C,2040,3.69,2.93,,USD2010/GJ,113
gas,R10CHINA+,China,C3,Likely below 2°C,2045,4.11,3.45,,USD2010/GJ,113
gas,R10CHINA+,China,C3,Likely below 2°C,2050,4.49,3.65,,USD2010/GJ,113
gas,R10CHINA+,China,C4,Below 2°C with lower probability,2020,1.0,1.0,1.0,USD2010/GJ,24
gas,R10CHINA+,China,C4,Below 2°C with lower probability,2025,1.25,1.02,1.46,USD2010/GJ,30
gas,R10CHINA+,China,C4,Below 2°C with lower probability,2030,1.57,1.04,1.88,USD2010/GJ,30
gas,R10CHINA+,China,C4,Below 2°C with lower probability,2035,1.86,1.71,2.14,USD2010/GJ,30
gas,R10CHINA+,China,C4,Below 2°C with lower probability,2040,2.17,1.99,2.46,USD2010/GJ,30
gas,R10CHINA+,China,C4,Below 2°C with lower probability,2045,2.38,2.18,2.88,USD2010/GJ,30
gas,R10CHINA+,China,C4,Below 2°C with lower probability,2050,2.55,2.16,2.95,USD2010/GJ,30
gas,R10CHINA+,China,C7,High-warming weak-policy (reference),2020,1.0,1.0,1.0,USD2010/GJ,43
gas,R10CHINA+,China,C7,High-warming weak-policy (reference),2025,1.24,1.04,1.93,USD2010/GJ,48
gas,R10CHINA+,China,C7,High-warming weak-policy (reference),2030,1.32,1.14,2.46,USD2010/GJ,48
gas,R10CHINA+,China,C7,High-warming weak-policy (reference),2035,1.39,1.19,2.04,USD2010/GJ,48
gas,R10CHINA+,China,C7,High-warming weak-policy (reference),2040,1.28,1.1,2.34,USD2010/GJ,48
gas,R10CHINA+,China,C7,High-warming weak-policy (reference),2045,1.51,1.21,2.25,USD2010/GJ,48
gas,R10CHINA+,China,C7,High-warming weak-policy (reference),2050,1.6,1.23,2.7,USD2010/GJ,48
gas,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2020,1.0,1.0,1.0,USD2010/GJ,33
gas,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2025,2.42,2.01,2.75,USD2010/GJ,34
gas,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2030,3.1,2.38,3.46,USD2010/GJ,34
gas,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2035,3.54,2.66,4.16,USD2010/GJ,34
gas,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2040,4.1,2.96,4.52,USD2010/GJ,34
gas,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2045,3.86,3.3,4.89,USD2010/GJ,34
gas,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2050,3.59,3.07,4.06,USD2010/GJ,34
gas,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2020,1.0,1.0,1.0,USD2010/GJ,43
gas,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2025,1.22,1.13,1.35,USD2010/GJ,44
gas,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2030,1.5,1.31,1.83,USD2010/GJ,44
gas,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2035,2.12,1.68,2.46,USD2010/GJ,44
gas,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2040,2.5,2.0,2.94,USD2010/GJ,44
gas,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2045,2.79,2.08,3.44,USD2010/GJ,44
gas,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2050,2.95,2.49,3.78,USD2010/GJ,44
gas,R10EUROPE,Europe,C3,Likely below 2°C,2020,1.0,1.0,1.0,USD2010/GJ,103
gas,R10EUROPE,Europe,C3,Likely below 2°C,2025,1.41,1.23,1.96,USD2010/GJ,112
gas,R10EUROPE,Europe,C3,Likely below 2°C,2030,2.04,1.52,2.55,USD2010/GJ,112
gas,R10EUROPE,Europe,C3,Likely below 2°C,2035,2.4,1.71,3.14,USD2010/GJ,112
gas,R10EUROPE,Europe,C3,Likely below 2°C,2040,2.6,1.85,3.74,USD2010/GJ,112
gas,R10EUROPE,Europe,C3,Likely below 2°C,2045,2.85,2.0,4.28,USD2010/GJ,112
gas,R10EUROPE,Europe,C3,Likely below 2°C,2050,2.97,2.15,4.51,USD2010/GJ,112
gas,R10EUROPE,Europe,C4,Below 2°C with lower probability,2020,1.0,1.0,1.0,USD2010/GJ,27
gas,R10EUROPE,Europe,C4,Below 2°C with lower probability,2025,1.31,1.22,1.45,USD2010/GJ,27
gas,R10EUROPE,Europe,C4,Below 2°C with lower probability,2030,2.02,1.52,2.07,USD2010/GJ,27
gas,R10EUROPE,Europe,C4,Below 2°C with lower probability,2035,1.96,1.42,2.11,USD2010/GJ,27
gas,R10EUROPE,Europe,C4,Below 2°C with lower probability,2040,2.22,1.54,2.43,USD2010/GJ,27
gas,R10EUROPE,Europe,C4,Below 2°C with lower probability,2045,2.39,1.67,2.74,USD2010/GJ,27
gas,R10EUROPE,Europe,C4,Below 2°C with lower probability,2050,2.52,1.84,3.04,USD2010/GJ,27
gas,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2020,1.0,1.0,1.0,USD2010/GJ,42
gas,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2025,1.07,1.02,1.15,USD2010/GJ,42
gas,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2030,1.24,1.15,1.53,USD2010/GJ,42
gas,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2035,1.15,1.07,1.22,USD2010/GJ,42
gas,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2040,1.25,1.16,1.31,USD2010/GJ,42
gas,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2045,1.17,1.11,1.28,USD2010/GJ,42
gas,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2050,1.34,1.29,1.39,USD2010/GJ,42
gas,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2020,1.0,1.0,1.0,USD2010/GJ,45
gas,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2025,2.14,1.52,2.5,USD2010/GJ,45
gas,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2030,2.77,1.98,3.32,USD2010/GJ,45
gas,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2035,2.73,2.24,4.99,USD2010/GJ,45
gas,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2040,3.81,3.14,6.54,USD2010/GJ,45
gas,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2045,4.61,4.04,7.53,USD2010/GJ,45
gas,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2050,5.65,4.62,8.38,USD2010/GJ,45
gas,R10INDIA+,India,C2,"1.5°C, high overshoot",2020,1.0,1.0,1.0,USD2010/GJ,44
gas,R10INDIA+,India,C2,"1.5°C, high overshoot",2025,1.15,1.07,1.54,USD2010/GJ,44
gas,R10INDIA+,India,C2,"1.5°C, high overshoot",2030,1.5,1.15,1.71,USD2010/GJ,44
gas,R10INDIA+,India,C2,"1.5°C, high overshoot",2035,1.99,1.69,2.47,USD2010/GJ,44
gas,R10INDIA+,India,C2,"1.5°C, high overshoot",2040,2.67,2.0,3.43,USD2010/GJ,44
gas,R10INDIA+,India,C2,"1.5°C, high overshoot",2045,3.22,2.26,4.0,USD2010/GJ,44
gas,R10INDIA+,India,C2,"1.5°C, high overshoot",2050,3.61,2.58,4.23,USD2010/GJ,44
gas,R10INDIA+,India,C3,Likely below 2°C,2020,1.0,1.0,1.0,USD2010/GJ,111
gas,R10INDIA+,India,C3,Likely below 2°C,2025,1.42,1.15,1.67,USD2010/GJ,111
gas,R10INDIA+,India,C3,Likely below 2°C,2030,1.79,1.32,2.05,USD2010/GJ,111
gas,R10INDIA+,India,C3,Likely below 2°C,2035,2.03,1.79,2.94,USD2010/GJ,111
gas,R10INDIA+,India,C3,Likely below 2°C,2040,2.67,2.25,3.88,USD2010/GJ,111
gas,R10INDIA+,India,C3,Likely below 2°C,2045,3.08,2.34,4.58,USD2010/GJ,111
gas,R10INDIA+,India,C3,Likely below 2°C,2050,3.63,2.6,5.3,USD2010/GJ,111
gas,R10INDIA+,India,C4,Below 2°C with lower probability,2020,1.0,1.0,1.0,USD2010/GJ,30
gas,R10INDIA+,India,C4,Below 2°C with lower probability,2025,1.18,1.04,1.33,USD2010/GJ,30
gas,R10INDIA+,India,C4,Below 2°C with lower probability,2030,1.49,1.08,1.67,USD2010/GJ,30
gas,R10INDIA+,India,C4,Below 2°C with lower probability,2035,2.13,1.53,2.4,USD2010/GJ,30
gas,R10INDIA+,India,C4,Below 2°C with lower probability,2040,2.69,2.0,3.02,USD2010/GJ,30
gas,R10INDIA+,India,C4,Below 2°C with lower probability,2045,2.92,2.0,3.51,USD2010/GJ,30
gas,R10INDIA+,India,C4,Below 2°C with lower probability,2050,3.07,2.08,3.76,USD2010/GJ,30
gas,R10INDIA+,India,C7,High-warming weak-policy (reference),2020,1.0,1.0,1.0,USD2010/GJ,39
gas,R10INDIA+,India,C7,High-warming weak-policy (reference),2025,1.11,1.04,1.2,USD2010/GJ,39
gas,R10INDIA+,India,C7,High-warming weak-policy (reference),2030,1.21,1.1,1.45,USD2010/GJ,39
gas,R10INDIA+,India,C7,High-warming weak-policy (reference),2035,1.16,1.08,1.25,USD2010/GJ,39
gas,R10INDIA+,India,C7,High-warming weak-policy (reference),2040,1.36,1.24,1.55,USD2010/GJ,39
gas,R10INDIA+,India,C7,High-warming weak-policy (reference),2045,1.4,1.3,1.45,USD2010/GJ,39
gas,R10INDIA+,India,C7,High-warming weak-policy (reference),2050,1.44,1.33,1.51,USD2010/GJ,39
gas,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2020,1.0,1.0,1.0,USD2010/GJ,35
gas,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2025,1.93,1.7,2.38,USD2010/GJ,37
gas,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2030,2.65,2.34,3.32,USD2010/GJ,37
gas,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2035,3.13,2.48,4.02,USD2010/GJ,37
gas,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2040,3.66,2.98,4.33,USD2010/GJ,37
gas,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2045,3.74,3.23,4.96,USD2010/GJ,37
gas,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2050,3.74,3.22,4.2,USD2010/GJ,37
gas,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2020,1.0,1.0,1.0,USD2010/GJ,43
gas,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2025,1.17,1.13,1.28,USD2010/GJ,43
gas,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2030,1.56,1.34,1.77,USD2010/GJ,43
gas,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2035,2.15,1.84,2.47,USD2010/GJ,43
gas,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2040,2.7,2.05,3.02,USD2010/GJ,43
gas,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2045,2.8,2.56,3.85,USD2010/GJ,43
gas,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2050,2.92,2.7,3.67,USD2010/GJ,43
gas,R10LATIN_AM,Latin America,C3,Likely below 2°C,2020,1.0,1.0,1.0,USD2010/GJ,113
gas,R10LATIN_AM,Latin America,C3,Likely below 2°C,2025,1.33,1.2,1.41,USD2010/GJ,113
gas,R10LATIN_AM,Latin America,C3,Likely below 2°C,2030,1.71,1.44,2.04,USD2010/GJ,113
gas,R10LATIN_AM,Latin America,C3,Likely below 2°C,2035,1.89,1.64,2.71,USD2010/GJ,113
gas,R10LATIN_AM,Latin America,C3,Likely below 2°C,2040,2.4,1.86,3.31,USD2010/GJ,113
gas,R10LATIN_AM,Latin America,C3,Likely below 2°C,2045,2.71,2.22,3.77,USD2010/GJ,113
gas,R10LATIN_AM,Latin America,C3,Likely below 2°C,2050,2.93,2.28,4.02,USD2010/GJ,113
gas,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2020,1.0,1.0,1.0,USD2010/GJ,27
gas,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2025,1.23,1.06,1.41,USD2010/GJ,27
gas,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2030,1.7,1.28,1.88,USD2010/GJ,27
gas,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2035,1.92,1.65,2.11,USD2010/GJ,27
gas,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2040,2.29,1.7,2.65,USD2010/GJ,27
gas,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2045,2.6,2.13,2.89,USD2010/GJ,27
gas,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2050,2.75,2.2,3.09,USD2010/GJ,27
gas,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2020,1.0,1.0,1.0,USD2010/GJ,48
gas,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2025,1.03,0.99,1.07,USD2010/GJ,48
gas,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2030,1.21,1.08,1.28,USD2010/GJ,48
gas,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2035,1.15,1.09,1.36,USD2010/GJ,48
gas,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2040,1.28,1.15,1.38,USD2010/GJ,48
gas,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2045,1.36,1.31,1.53,USD2010/GJ,48
gas,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2050,1.38,1.23,1.57,USD2010/GJ,48
gas,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2020,1.0,1.0,1.0,USD2010/GJ,45
gas,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2025,2.66,1.77,3.09,USD2010/GJ,45
gas,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2030,3.97,3.38,5.41,USD2010/GJ,45
gas,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2035,5.01,4.46,7.76,USD2010/GJ,45
gas,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2040,6.17,5.32,9.79,USD2010/GJ,45
gas,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2045,7.79,6.45,12.08,USD2010/GJ,45
gas,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2050,8.77,7.19,12.54,USD2010/GJ,45
gas,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2020,1.0,1.0,1.0,USD2010/GJ,44
gas,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2025,1.14,1.07,1.43,USD2010/GJ,44
gas,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2030,1.7,1.19,1.99,USD2010/GJ,44
gas,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2035,2.84,2.22,4.76,USD2010/GJ,44
gas,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2040,4.33,2.67,5.82,USD2010/GJ,44
gas,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2045,5.44,3.23,7.5,USD2010/GJ,44
gas,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2050,6.5,3.94,9.09,USD2010/GJ,44
gas,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2020,1.0,1.0,1.0,USD2010/GJ,111
gas,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2025,1.67,1.18,2.22,USD2010/GJ,111
gas,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2030,1.98,1.7,2.61,USD2010/GJ,111
gas,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2035,3.25,2.46,4.19,USD2010/GJ,111
gas,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2040,4.05,2.98,5.2,USD2010/GJ,111
gas,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2045,4.87,3.58,6.5,USD2010/GJ,111
gas,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2050,5.72,3.94,7.33,USD2010/GJ,111
gas,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2020,1.0,1.0,1.0,USD2010/GJ,28
gas,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2025,1.3,1.15,1.45,USD2010/GJ,28
gas,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2030,1.83,1.64,2.22,USD2010/GJ,28
gas,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2035,2.59,1.82,2.97,USD2010/GJ,28
gas,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2040,3.34,2.15,3.76,USD2010/GJ,28
