fuel,r10_region,region_label,ar6_category,category_label,year,median_price,q25_price,q75_price,unit,n_scenarios
gas,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2025,5.25,4.44,6.31,USD2010/GJ,56
gas,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2030,5.85,5.31,6.55,USD2010/GJ,53
gas,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2035,5.65,5.24,6.63,USD2010/GJ,55
gas,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2040,6.69,5.23,7.54,USD2010/GJ,56
gas,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2045,6.65,5.41,7.25,USD2010/GJ,56
gas,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2050,6.47,5.68,7.35,USD2010/GJ,55
gas,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2020,2.94,2.3,4.53,USD2010/GJ,80
gas,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2025,4.66,2.46,5.17,USD2010/GJ,69
gas,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2030,4.22,2.78,5.66,USD2010/GJ,75
gas,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2035,5.45,3.36,6.05,USD2010/GJ,67
gas,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2040,5.76,3.82,6.42,USD2010/GJ,75
gas,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2045,5.98,4.25,6.98,USD2010/GJ,69
gas,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2050,5.82,4.97,7.03,USD2010/GJ,75
gas,R10AFRICA,Africa,C3,Likely below 2°C,2020,3.71,2.85,6.07,USD2010/GJ,194
gas,R10AFRICA,Africa,C3,Likely below 2°C,2025,4.96,2.72,5.31,USD2010/GJ,171
gas,R10AFRICA,Africa,C3,Likely below 2°C,2030,5.4,3.32,6.55,USD2010/GJ,194
gas,R10AFRICA,Africa,C3,Likely below 2°C,2035,5.53,3.82,5.99,USD2010/GJ,171
gas,R10AFRICA,Africa,C3,Likely below 2°C,2040,5.89,4.22,6.72,USD2010/GJ,194
gas,R10AFRICA,Africa,C3,Likely below 2°C,2045,5.87,4.67,6.64,USD2010/GJ,171
gas,R10AFRICA,Africa,C3,Likely below 2°C,2050,5.95,5.08,6.8,USD2010/GJ,174
gas,R10AFRICA,Africa,C4,Below 2°C with lower probability,2020,3.16,2.85,6.33,USD2010/GJ,72
gas,R10AFRICA,Africa,C4,Below 2°C with lower probability,2025,4.01,2.31,5.18,USD2010/GJ,66
gas,R10AFRICA,Africa,C4,Below 2°C with lower probability,2030,4.94,2.36,6.57,USD2010/GJ,72
gas,R10AFRICA,Africa,C4,Below 2°C with lower probability,2035,5.1,3.29,5.98,USD2010/GJ,66
gas,R10AFRICA,Africa,C4,Below 2°C with lower probability,2040,6.07,3.64,6.77,USD2010/GJ,72
gas,R10AFRICA,Africa,C4,Below 2°C with lower probability,2045,5.82,3.97,6.9,USD2010/GJ,66
gas,R10AFRICA,Africa,C4,Below 2°C with lower probability,2050,6.17,4.53,7.01,USD2010/GJ,72
gas,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2020,3.73,3.62,4.85,USD2010/GJ,49
gas,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2025,4.84,4.36,5.31,USD2010/GJ,49
gas,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2030,5.37,4.93,5.96,USD2010/GJ,52
gas,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2035,5.65,5.14,6.57,USD2010/GJ,49
gas,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2040,5.93,5.66,7.29,USD2010/GJ,54
gas,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2045,6.26,5.82,7.23,USD2010/GJ,49
gas,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2050,6.75,6.25,8.84,USD2010/GJ,54
gas,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2020,3.73,3.71,4.74,USD2010/GJ,56
gas,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2025,5.73,5.19,6.5,USD2010/GJ,53
gas,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2030,6.11,5.59,7.39,USD2010/GJ,55
gas,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2035,5.66,5.28,6.99,USD2010/GJ,54
gas,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2040,6.77,5.9,7.95,USD2010/GJ,56
gas,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2045,6.58,5.57,7.69,USD2010/GJ,55
gas,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2050,6.54,5.7,7.65,USD2010/GJ,56
gas,R10CHINA+,China,C2,"1.5°C, high overshoot",2020,3.81,3.66,4.74,USD2010/GJ,80
gas,R10CHINA+,China,C2,"1.5°C, high overshoot",2025,5.21,4.76,6.47,USD2010/GJ,69
gas,R10CHINA+,China,C2,"1.5°C, high overshoot",2030,6.14,5.35,7.77,USD2010/GJ,75
gas,R10CHINA+,China,C2,"1.5°C, high overshoot",2035,6.15,5.67,7.41,USD2010/GJ,61
gas,R10CHINA+,China,C2,"1.5°C, high overshoot",2040,6.45,5.76,8.47,USD2010/GJ,73
gas,R10CHINA+,China,C2,"1.5°C, high overshoot",2045,6.33,5.05,8.59,USD2010/GJ,69
gas,R10CHINA+,China,C2,"1.5°C, high overshoot",2050,6.55,5.88,7.69,USD2010/GJ,75
gas,R10CHINA+,China,C3,Likely below 2°C,2020,3.73,3.64,4.74,USD2010/GJ,177
gas,R10CHINA+,China,C3,Likely below 2°C,2025,5.07,4.59,5.9,USD2010/GJ,174
gas,R10CHINA+,China,C3,Likely below 2°C,2030,5.48,4.9,6.57,USD2010/GJ,177
gas,R10CHINA+,China,C3,Likely below 2°C,2035,5.74,5.45,6.66,USD2010/GJ,166
gas,R10CHINA+,China,C3,Likely below 2°C,2040,5.99,5.71,6.71,USD2010/GJ,170
gas,R10CHINA+,China,C3,Likely below 2°C,2045,6.04,5.49,6.79,USD2010/GJ,169
gas,R10CHINA+,China,C3,Likely below 2°C,2050,6.11,5.49,6.86,USD2010/GJ,175
gas,R10CHINA+,China,C4,Below 2°C with lower probability,2020,3.81,3.36,6.34,USD2010/GJ,66
gas,R10CHINA+,China,C4,Below 2°C with lower probability,2025,4.6,3.51,6.47,USD2010/GJ,66
gas,R10CHINA+,China,C4,Below 2°C with lower probability,2030,5.33,4.18,6.59,USD2010/GJ,66
gas,R10CHINA+,China,C4,Below 2°C with lower probability,2035,5.73,5.38,6.72,USD2010/GJ,66
gas,R10CHINA+,China,C4,Below 2°C with lower probability,2040,5.99,5.55,6.81,USD2010/GJ,66
gas,R10CHINA+,China,C4,Below 2°C with lower probability,2045,6.15,5.57,6.91,USD2010/GJ,66
gas,R10CHINA+,China,C4,Below 2°C with lower probability,2050,6.04,5.57,7.0,USD2010/GJ,66
gas,R10CHINA+,China,C7,High-warming weak-policy (reference),2020,4.74,3.72,7.16,USD2010/GJ,57
gas,R10CHINA+,China,C7,High-warming weak-policy (reference),2025,5.0,4.78,7.01,USD2010/GJ,52
gas,R10CHINA+,China,C7,High-warming weak-policy (reference),2030,5.61,5.06,8.38,USD2010/GJ,52
gas,R10CHINA+,China,C7,High-warming weak-policy (reference),2035,5.69,5.17,9.21,USD2010/GJ,52
gas,R10CHINA+,China,C7,High-warming weak-policy (reference),2040,6.03,5.66,9.0,USD2010/GJ,57
gas,R10CHINA+,China,C7,High-warming weak-policy (reference),2045,6.3,5.82,8.59,USD2010/GJ,52
gas,R10CHINA+,China,C7,High-warming weak-policy (reference),2050,6.69,6.23,8.77,USD2010/GJ,52
gas,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2020,4.77,3.71,5.46,USD2010/GJ,56
gas,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2025,5.4,4.97,6.15,USD2010/GJ,50
gas,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2030,6.09,5.41,6.87,USD2010/GJ,52
gas,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2035,5.63,5.23,7.18,USD2010/GJ,53
gas,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2040,6.86,5.14,7.94,USD2010/GJ,54
gas,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2045,6.31,5.21,7.93,USD2010/GJ,55
gas,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2050,6.37,5.28,7.86,USD2010/GJ,55
gas,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2020,5.71,3.71,7.04,USD2010/GJ,80
gas,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2025,5.13,2.94,6.27,USD2010/GJ,69
gas,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2030,5.48,3.52,7.28,USD2010/GJ,78
gas,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2035,5.92,3.85,6.76,USD2010/GJ,67
gas,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2040,6.05,3.72,7.64,USD2010/GJ,75
gas,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2045,6.3,4.25,7.9,USD2010/GJ,69
gas,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2050,6.32,5.06,7.41,USD2010/GJ,75
gas,R10EUROPE,Europe,C3,Likely below 2°C,2020,4.77,3.73,7.53,USD2010/GJ,197
gas,R10EUROPE,Europe,C3,Likely below 2°C,2025,4.9,3.64,5.16,USD2010/GJ,162
gas,R10EUROPE,Europe,C3,Likely below 2°C,2030,5.03,3.58,5.48,USD2010/GJ,163
gas,R10EUROPE,Europe,C3,Likely below 2°C,2035,5.34,4.27,5.68,USD2010/GJ,150
gas,R10EUROPE,Europe,C3,Likely below 2°C,2040,5.78,4.98,6.09,USD2010/GJ,172
gas,R10EUROPE,Europe,C3,Likely below 2°C,2045,5.69,5.06,6.24,USD2010/GJ,171
gas,R10EUROPE,Europe,C3,Likely below 2°C,2050,5.82,5.08,6.37,USD2010/GJ,179
gas,R10EUROPE,Europe,C4,Below 2°C with lower probability,2020,7.04,4.77,7.53,USD2010/GJ,72
gas,R10EUROPE,Europe,C4,Below 2°C with lower probability,2025,4.9,2.85,6.69,USD2010/GJ,66
gas,R10EUROPE,Europe,C4,Below 2°C with lower probability,2030,5.03,3.18,7.82,USD2010/GJ,72
gas,R10EUROPE,Europe,C4,Below 2°C with lower probability,2035,5.13,3.64,7.57,USD2010/GJ,66
gas,R10EUROPE,Europe,C4,Below 2°C with lower probability,2040,5.25,4.08,8.8,USD2010/GJ,72
gas,R10EUROPE,Europe,C4,Below 2°C with lower probability,2045,5.33,4.19,8.22,USD2010/GJ,66
gas,R10EUROPE,Europe,C4,Below 2°C with lower probability,2050,5.43,4.54,8.86,USD2010/GJ,72
gas,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2020,4.77,3.73,6.92,USD2010/GJ,57
gas,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2025,4.9,4.81,5.79,USD2010/GJ,51
gas,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2030,5.53,5.06,7.41,USD2010/GJ,54
gas,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2035,5.67,5.18,7.19,USD2010/GJ,52
gas,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2040,5.92,5.66,8.87,USD2010/GJ,57
gas,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2045,6.19,5.81,9.09,USD2010/GJ,52
gas,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2050,6.71,6.25,9.84,USD2010/GJ,57
gas,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2020,3.73,3.69,4.88,USD2010/GJ,56
gas,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2025,5.54,5.14,6.57,USD2010/GJ,54
gas,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2030,5.81,5.4,6.29,USD2010/GJ,52
gas,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2035,5.68,5.28,6.5,USD2010/GJ,55
gas,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2040,6.67,5.9,7.66,USD2010/GJ,55
gas,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2045,6.4,5.56,6.84,USD2010/GJ,54
gas,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2050,6.51,5.68,7.14,USD2010/GJ,55
gas,R10INDIA+,India,C2,"1.5°C, high overshoot",2020,3.95,3.73,5.1,USD2010/GJ,80
gas,R10INDIA+,India,C2,"1.5°C, high overshoot",2025,5.72,5.0,7.27,USD2010/GJ,69
gas,R10INDIA+,India,C2,"1.5°C, high overshoot",2030,5.48,5.22,6.95,USD2010/GJ,75
gas,R10INDIA+,India,C2,"1.5°C, high overshoot",2035,6.11,5.69,7.21,USD2010/GJ,67
gas,R10INDIA+,India,C2,"1.5°C, high overshoot",2040,7.09,6.11,8.7,USD2010/GJ,75
gas,R10INDIA+,India,C2,"1.5°C, high overshoot",2045,7.19,6.24,8.66,USD2010/GJ,69
gas,R10INDIA+,India,C2,"1.5°C, high overshoot",2050,8.54,6.36,9.41,USD2010/GJ,75
gas,R10INDIA+,India,C3,Likely below 2°C,2020,3.71,3.65,3.95,USD2010/GJ,174
gas,R10INDIA+,India,C3,Likely below 2°C,2025,5.04,4.14,5.52,USD2010/GJ,171
gas,R10INDIA+,India,C3,Likely below 2°C,2030,5.36,4.41,5.57,USD2010/GJ,174
gas,R10INDIA+,India,C3,Likely below 2°C,2035,5.66,5.32,6.08,USD2010/GJ,161
gas,R10INDIA+,India,C3,Likely below 2°C,2040,5.94,5.42,6.61,USD2010/GJ,173
gas,R10INDIA+,India,C3,Likely below 2°C,2045,6.04,5.54,6.61,USD2010/GJ,164
gas,R10INDIA+,India,C3,Likely below 2°C,2050,6.2,5.75,7.38,USD2010/GJ,174
gas,R10INDIA+,India,C4,Below 2°C with lower probability,2020,3.83,3.65,5.67,USD2010/GJ,66
gas,R10INDIA+,India,C4,Below 2°C with lower probability,2025,4.45,4.11,5.63,USD2010/GJ,66
gas,R10INDIA+,India,C4,Below 2°C with lower probability,2030,4.85,4.29,5.78,USD2010/GJ,66
gas,R10INDIA+,India,C4,Below 2°C with lower probability,2035,6.0,5.56,6.16,USD2010/GJ,57
gas,R10INDIA+,India,C4,Below 2°C with lower probability,2040,6.73,6.08,7.58,USD2010/GJ,69
gas,R10INDIA+,India,C4,Below 2°C with lower probability,2045,6.56,5.96,7.19,USD2010/GJ,66
gas,R10INDIA+,India,C4,Below 2°C with lower probability,2050,7.08,6.17,7.94,USD2010/GJ,66
gas,R10INDIA+,India,C7,High-warming weak-policy (reference),2020,3.95,3.71,5.67,USD2010/GJ,49
gas,R10INDIA+,India,C7,High-warming weak-policy (reference),2025,4.9,4.75,5.79,USD2010/GJ,49
gas,R10INDIA+,India,C7,High-warming weak-policy (reference),2030,5.43,5.03,8.09,USD2010/GJ,54
gas,R10INDIA+,India,C7,High-warming weak-policy (reference),2035,5.6,5.06,6.41,USD2010/GJ,49
gas,R10INDIA+,India,C7,High-warming weak-policy (reference),2040,5.87,5.66,9.85,USD2010/GJ,54
gas,R10INDIA+,India,C7,High-warming weak-policy (reference),2045,6.13,5.83,7.23,USD2010/GJ,49
gas,R10INDIA+,India,C7,High-warming weak-policy (reference),2050,6.63,6.25,10.86,USD2010/GJ,54
gas,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2020,3.73,3.69,4.74,USD2010/GJ,56
gas,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2025,5.53,5.15,6.14,USD2010/GJ,47
gas,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2030,5.9,5.03,7.05,USD2010/GJ,56
gas,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2035,5.57,5.16,6.77,USD2010/GJ,55
gas,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2040,6.71,5.16,7.54,USD2010/GJ,56
gas,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2045,6.27,5.23,7.15,USD2010/GJ,54
gas,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2050,6.32,5.29,7.42,USD2010/GJ,56
gas,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2020,3.71,2.22,4.75,USD2010/GJ,80
gas,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2025,5.13,2.27,5.92,USD2010/GJ,69
gas,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2030,5.48,2.89,6.54,USD2010/GJ,78
gas,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2035,5.8,2.96,6.5,USD2010/GJ,68
gas,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2040,6.22,3.72,6.89,USD2010/GJ,75
gas,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2045,6.44,3.85,7.35,USD2010/GJ,69
gas,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2050,6.53,4.21,7.61,USD2010/GJ,75
gas,R10LATIN_AM,Latin America,C3,Likely below 2°C,2020,3.73,2.98,4.77,USD2010/GJ,177
gas,R10LATIN_AM,Latin America,C3,Likely below 2°C,2025,4.93,3.37,5.27,USD2010/GJ,174
gas,R10LATIN_AM,Latin America,C3,Likely below 2°C,2030,5.12,3.15,5.64,USD2010/GJ,177
gas,R10LATIN_AM,Latin America,C3,Likely below 2°C,2035,5.43,3.63,5.82,USD2010/GJ,174
gas,R10LATIN_AM,Latin America,C3,Likely below 2°C,2040,5.72,4.06,6.14,USD2010/GJ,176
gas,R10LATIN_AM,Latin America,C3,Likely below 2°C,2045,5.69,5.01,6.23,USD2010/GJ,172
gas,R10LATIN_AM,Latin America,C3,Likely below 2°C,2050,5.88,5.14,6.31,USD2010/GJ,176
gas,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2020,4.77,2.21,4.8,USD2010/GJ,72
gas,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2025,4.93,2.21,5.55,USD2010/GJ,66
gas,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2030,5.05,2.87,6.45,USD2010/GJ,72
gas,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2035,5.15,2.9,6.88,USD2010/GJ,66
gas,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2040,5.27,3.28,7.36,USD2010/GJ,72
gas,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2045,5.35,3.34,7.28,USD2010/GJ,66
gas,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2050,5.45,3.97,7.47,USD2010/GJ,72
gas,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2020,4.74,3.72,5.51,USD2010/GJ,56
gas,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2025,5.0,4.81,5.84,USD2010/GJ,52
gas,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2030,5.62,5.07,6.84,USD2010/GJ,57
gas,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2035,5.63,5.2,7.48,USD2010/GJ,52
gas,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2040,5.91,5.49,8.3,USD2010/GJ,57
gas,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2045,6.11,5.49,8.25,USD2010/GJ,52
gas,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2050,6.63,6.08,9.15,USD2010/GJ,57
gas,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2020,3.62,2.29,3.73,USD2010/GJ,56
gas,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2025,4.9,2.77,5.77,USD2010/GJ,56
gas,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2030,5.17,2.82,6.09,USD2010/GJ,56
gas,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2035,5.21,3.4,5.61,USD2010/GJ,56
gas,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2040,5.22,3.81,6.85,USD2010/GJ,56
gas,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2045,5.25,4.06,6.58,USD2010/GJ,56
gas,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2050,5.27,4.27,6.48,USD2010/GJ,56
gas,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2020,2.4,1.55,3.56,USD2010/GJ,80
gas,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2025,3.67,1.7,4.76,USD2010/GJ,69
gas,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2030,3.65,1.88,5.02,USD2010/GJ,76
gas,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2035,4.14,2.24,5.21,USD2010/GJ,67
gas,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2040,4.28,2.9,5.2,USD2010/GJ,75
gas,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2045,4.63,3.21,5.87,USD2010/GJ,69
gas,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2050,4.72,3.67,5.85,USD2010/GJ,75
gas,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2020,3.56,1.92,3.73,USD2010/GJ,194
gas,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2025,2.8,1.8,5.09,USD2010/GJ,171
gas,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2030,4.96,2.55,5.48,USD2010/GJ,194
gas,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2035,4.76,2.77,5.55,USD2010/GJ,171
gas,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2040,5.1,3.2,5.97,USD2010/GJ,194
gas,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2045,4.24,3.42,5.98,USD2010/GJ,171
gas,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2050,5.05,4.07,6.17,USD2010/GJ,194
gas,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2020,2.13,1.55,3.71,USD2010/GJ,72
gas,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2025,2.77,1.72,2.8,USD2010/GJ,66
gas,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2030,3.13,1.82,5.08,USD2010/GJ,72
gas,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2035,3.46,2.72,4.17,USD2010/GJ,66
gas,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2040,3.81,3.03,5.08,USD2010/GJ,72
gas,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2045,4.12,3.1,4.32,USD2010/GJ,66
gas,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2050,4.39,3.6,5.04,USD2010/GJ,72
gas,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2020,3.62,2.41,3.73,USD2010/GJ,49
gas,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2025,4.35,2.8,4.83,USD2010/GJ,49
gas,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2030,4.73,3.48,5.41,USD2010/GJ,54
gas,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2035,5.03,4.17,5.27,USD2010/GJ,48
gas,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2040,5.52,4.28,5.88,USD2010/GJ,54
gas,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2045,5.83,4.37,6.05,USD2010/GJ,49
gas,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2050,6.32,4.64,6.63,USD2010/GJ,54
gas,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2020,3.71,3.6,4.11,USD2010/GJ,53
gas,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2025,5.59,5.12,6.47,USD2010/GJ,53
gas,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2030,6.31,5.76,6.63,USD2010/GJ,52
gas,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2035,5.79,5.43,6.82,USD2010/GJ,56
gas,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2040,6.86,6.56,7.96,USD2010/GJ,55
gas,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2045,6.74,5.73,7.17,USD2010/GJ,54
gas,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2050,6.79,6.13,7.23,USD2010/GJ,55
gas,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2020,3.6,3.55,5.03,USD2010/GJ,80
gas,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2025,5.0,4.39,6.54,USD2010/GJ,69
gas,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2030,5.35,4.74,6.88,USD2010/GJ,75
gas,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2035,5.83,4.87,6.9,USD2010/GJ,67
gas,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2040,6.32,5.41,6.98,USD2010/GJ,68
gas,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2045,6.33,5.58,6.93,USD2010/GJ,66
gas,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2050,6.5,5.74,7.01,USD2010/GJ,72
gas,R10NORTH_AM,North America,C3,Likely below 2°C,2020,3.71,3.6,6.34,USD2010/GJ,197
gas,R10NORTH_AM,North America,C3,Likely below 2°C,2025,5.02,4.36,5.67,USD2010/GJ,174
gas,R10NORTH_AM,North America,C3,Likely below 2°C,2030,5.42,4.69,6.43,USD2010/GJ,176
gas,R10NORTH_AM,North America,C3,Likely below 2°C,2035,5.66,4.9,6.65,USD2010/GJ,172
gas,R10NORTH_AM,North America,C3,Likely below 2°C,2040,5.92,5.23,6.75,USD2010/GJ,173
gas,R10NORTH_AM,North America,C3,Likely below 2°C,2045,6.14,5.53,6.87,USD2010/GJ,170
gas,R10NORTH_AM,North America,C3,Likely below 2°C,2050,6.09,5.4,6.92,USD2010/GJ,175
gas,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2020,3.6,3.6,6.34,USD2010/GJ,72
gas,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2025,4.42,4.02,6.47,USD2010/GJ,66
gas,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2030,4.81,4.52,6.59,USD2010/GJ,69
gas,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2035,5.73,4.6,6.7,USD2010/GJ,66
gas,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2040,6.77,4.85,7.07,USD2010/GJ,72
gas,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2045,6.79,5.08,6.93,USD2010/GJ,66
gas,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2050,6.93,5.38,7.33,USD2010/GJ,72
gas,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2020,3.73,3.6,6.79,USD2010/GJ,57
gas,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2025,4.82,4.15,6.45,USD2010/GJ,52
gas,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2030,5.37,4.52,7.29,USD2010/GJ,57
gas,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2035,5.71,5.17,6.73,USD2010/GJ,52
gas,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2040,6.03,5.66,7.95,USD2010/GJ,57
