demand_variable,r10_region,region_label,ar6_category,category_label,year,median_twh,q25_twh,q75_twh,unit,n_scenarios
elec_industry,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2030,836.88,683.48,1093.08,TWh/yr,102
elec_industry,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2035,860.6,658.94,1055.53,TWh/yr,96
elec_industry,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2040,934.17,666.09,1206.91,TWh/yr,102
elec_industry,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2045,1003.97,695.25,1315.32,TWh/yr,96
elec_industry,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2050,1176.32,732.76,1533.55,TWh/yr,102
elec_industry,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2020,688.42,613.75,829.06,TWh/yr,73
elec_industry,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2025,762.21,601.48,803.81,TWh/yr,67
elec_industry,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2030,863.23,654.64,941.92,TWh/yr,73
elec_industry,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2035,899.57,658.37,981.71,TWh/yr,68
elec_industry,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2040,993.37,698.31,1100.98,TWh/yr,73
elec_industry,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2045,1015.1,685.61,1077.65,TWh/yr,68
elec_industry,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2050,1052.3,705.24,1167.54,TWh/yr,73
elec_industry,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2020,515.48,505.92,530.49,TWh/yr,57
elec_industry,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2025,602.3,565.69,635.26,TWh/yr,61
elec_industry,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2030,740.68,626.61,853.75,TWh/yr,68
elec_industry,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2035,943.55,761.95,1132.38,TWh/yr,69
elec_industry,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2040,1195.77,897.16,1560.12,TWh/yr,69
elec_industry,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2045,1497.74,1019.4,2189.84,TWh/yr,69
elec_industry,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2050,1819.67,1170.64,2800.09,TWh/yr,69
elec_industry,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2020,515.48,443.04,534.31,TWh/yr,100
elec_industry,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2025,594.3,519.99,645.14,TWh/yr,88
elec_industry,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2030,678.56,561.89,877.91,TWh/yr,100
elec_industry,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2035,908.17,622.7,1070.1,TWh/yr,89
elec_industry,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2040,875.45,667.48,1335.74,TWh/yr,100
elec_industry,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2045,1276.47,806.71,1787.36,TWh/yr,89
elec_industry,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2050,1095.72,868.63,2297.65,TWh/yr,100
elec_industry,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2020,514.98,468.98,529.23,TWh/yr,192
elec_industry,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2025,588.0,312.24,644.91,TWh/yr,215
elec_industry,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2030,718.49,480.47,864.5,TWh/yr,238
elec_industry,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2035,741.85,383.88,1061.35,TWh/yr,215
elec_industry,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2040,851.31,564.56,1300.13,TWh/yr,238
elec_industry,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2045,892.62,455.75,1705.1,TWh/yr,215
elec_industry,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2050,936.53,739.7,2044.44,TWh/yr,238
elec_industry,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2020,505.92,334.75,529.23,TWh/yr,102
elec_industry,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2025,496.29,192.96,631.32,TWh/yr,96
elec_industry,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2030,609.21,303.98,755.73,TWh/yr,102
elec_industry,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2035,584.11,208.64,848.07,TWh/yr,96
elec_industry,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2040,673.87,217.68,885.14,TWh/yr,102
elec_industry,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2045,685.21,262.77,928.97,TWh/yr,96
elec_industry,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2050,815.12,319.74,967.64,TWh/yr,102
elec_industry,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2020,518.32,492.49,572.64,TWh/yr,69
elec_industry,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2025,642.25,551.56,660.22,TWh/yr,65
elec_industry,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2030,794.71,623.37,895.14,TWh/yr,70
elec_industry,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2035,944.09,666.22,1080.93,TWh/yr,65
elec_industry,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2040,1047.71,708.15,1245.4,TWh/yr,70
elec_industry,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2045,1242.66,759.73,1447.11,TWh/yr,65
elec_industry,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2050,1310.36,816.92,1663.74,TWh/yr,70
elec_total,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2020,837.74,746.31,980.55,TWh/yr,57
elec_total,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2025,1230.43,967.93,1328.12,TWh/yr,61
elec_total,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2030,1728.25,1365.05,1988.38,TWh/yr,60
elec_total,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2035,2632.81,2053.92,3124.62,TWh/yr,62
elec_total,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2040,4092.05,2810.05,4900.85,TWh/yr,62
elec_total,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2045,6188.68,3934.6,7448.45,TWh/yr,62
elec_total,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2050,8449.81,5195.4,10345.23,TWh/yr,62
elec_total,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2020,838.33,666.18,979.42,TWh/yr,90
elec_total,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2025,1098.46,1021.34,1373.34,TWh/yr,79
elec_total,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2030,1696.49,1398.59,1946.31,TWh/yr,90
elec_total,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2035,2350.0,1897.54,2650.22,TWh/yr,79
elec_total,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2040,3428.98,2742.53,3933.31,TWh/yr,90
elec_total,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2045,4953.57,3788.48,5950.25,TWh/yr,79
elec_total,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2050,6502.02,5243.23,8433.34,TWh/yr,90
elec_total,R10AFRICA,Africa,C3,Likely below 2°C,2020,838.33,792.37,980.55,TWh/yr,218
elec_total,R10AFRICA,Africa,C3,Likely below 2°C,2025,1282.7,1042.25,1348.09,TWh/yr,196
elec_total,R10AFRICA,Africa,C3,Likely below 2°C,2030,1650.09,1328.66,2034.78,TWh/yr,220
elec_total,R10AFRICA,Africa,C3,Likely below 2°C,2035,2322.18,1612.56,2929.88,TWh/yr,196
elec_total,R10AFRICA,Africa,C3,Likely below 2°C,2040,2741.1,1948.98,4278.76,TWh/yr,221
elec_total,R10AFRICA,Africa,C3,Likely below 2°C,2045,4033.72,2731.54,6322.07,TWh/yr,198
elec_total,R10AFRICA,Africa,C3,Likely below 2°C,2050,5152.15,3609.47,8899.36,TWh/yr,221
elec_total,R10AFRICA,Africa,C4,Below 2°C with lower probability,2020,941.3,823.34,1361.21,TWh/yr,79
elec_total,R10AFRICA,Africa,C4,Below 2°C with lower probability,2025,1127.95,1059.51,1521.23,TWh/yr,73
elec_total,R10AFRICA,Africa,C4,Below 2°C with lower probability,2030,1351.0,1092.6,1657.24,TWh/yr,79
elec_total,R10AFRICA,Africa,C4,Below 2°C with lower probability,2035,1750.79,1430.25,1810.7,TWh/yr,73
elec_total,R10AFRICA,Africa,C4,Below 2°C with lower probability,2040,2059.39,1879.05,2214.78,TWh/yr,79
elec_total,R10AFRICA,Africa,C4,Below 2°C with lower probability,2045,2634.09,2463.81,3073.33,TWh/yr,73
elec_total,R10AFRICA,Africa,C4,Below 2°C with lower probability,2050,3328.92,3167.22,3661.84,TWh/yr,79
elec_total,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2020,830.44,730.34,979.57,TWh/yr,59
elec_total,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2025,1288.27,1098.46,1342.52,TWh/yr,53
elec_total,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2030,1739.89,1421.91,2047.06,TWh/yr,59
elec_total,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2035,2532.51,2043.56,2794.07,TWh/yr,54
elec_total,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2040,3493.39,2378.7,3668.84,TWh/yr,59
elec_total,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2045,4597.72,3269.16,4910.47,TWh/yr,54
elec_total,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2050,5654.22,3981.05,6479.83,TWh/yr,59
elec_total,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2020,8769.09,8492.35,9400.43,TWh/yr,64
elec_total,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2025,9880.62,9580.65,10602.57,TWh/yr,60
elec_total,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2030,11983.63,11658.06,12402.24,TWh/yr,57
elec_total,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2035,13792.57,13055.37,15081.61,TWh/yr,64
elec_total,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2040,15154.17,14038.6,16056.79,TWh/yr,64
elec_total,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2045,15953.9,14993.98,17347.06,TWh/yr,64
elec_total,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2050,16745.97,15238.64,18917.87,TWh/yr,64
elec_total,R10CHINA+,China,C2,"1.5°C, high overshoot",2020,8773.98,8371.15,9518.96,TWh/yr,100
elec_total,R10CHINA+,China,C2,"1.5°C, high overshoot",2025,10185.1,9667.4,10918.52,TWh/yr,89
elec_total,R10CHINA+,China,C2,"1.5°C, high overshoot",2030,11820.19,10978.91,13150.89,TWh/yr,100
elec_total,R10CHINA+,China,C2,"1.5°C, high overshoot",2035,13827.4,12362.87,15035.76,TWh/yr,89
elec_total,R10CHINA+,China,C2,"1.5°C, high overshoot",2040,15020.19,13586.41,17433.5,TWh/yr,100
elec_total,R10CHINA+,China,C2,"1.5°C, high overshoot",2045,15996.37,14781.95,19250.46,TWh/yr,89
elec_total,R10CHINA+,China,C2,"1.5°C, high overshoot",2050,17085.58,15693.11,20229.99,TWh/yr,100
elec_total,R10CHINA+,China,C3,Likely below 2°C,2020,8717.44,8233.78,9329.17,TWh/yr,235
elec_total,R10CHINA+,China,C3,Likely below 2°C,2025,10019.6,9143.65,10891.74,TWh/yr,212
elec_total,R10CHINA+,China,C3,Likely below 2°C,2030,11314.48,9218.92,12465.69,TWh/yr,235
elec_total,R10CHINA+,China,C3,Likely below 2°C,2035,12902.12,10023.07,13936.62,TWh/yr,212
elec_total,R10CHINA+,China,C3,Likely below 2°C,2040,13783.34,12243.04,15347.13,TWh/yr,235
elec_total,R10CHINA+,China,C3,Likely below 2°C,2045,15274.88,14356.81,16677.6,TWh/yr,212
elec_total,R10CHINA+,China,C3,Likely below 2°C,2050,16514.97,14841.76,17503.43,TWh/yr,235
elec_total,R10CHINA+,China,C4,Below 2°C with lower probability,2020,8431.96,8231.33,9329.17,TWh/yr,102
elec_total,R10CHINA+,China,C4,Below 2°C with lower probability,2025,9929.19,8834.79,10484.08,TWh/yr,96
elec_total,R10CHINA+,China,C4,Below 2°C with lower probability,2030,10455.04,9160.66,11654.47,TWh/yr,102
elec_total,R10CHINA+,China,C4,Below 2°C with lower probability,2035,10786.26,9839.61,12541.34,TWh/yr,96
elec_total,R10CHINA+,China,C4,Below 2°C with lower probability,2040,12135.84,10514.94,13900.0,TWh/yr,102
elec_total,R10CHINA+,China,C4,Below 2°C with lower probability,2045,14392.48,11428.05,15376.81,TWh/yr,96
elec_total,R10CHINA+,China,C4,Below 2°C with lower probability,2050,15059.29,12317.78,16520.05,TWh/yr,102
elec_total,R10CHINA+,China,C7,High-warming weak-policy (reference),2020,8831.96,8356.08,9502.94,TWh/yr,64
elec_total,R10CHINA+,China,C7,High-warming weak-policy (reference),2025,10763.52,10077.74,11577.22,TWh/yr,59
elec_total,R10CHINA+,China,C7,High-warming weak-policy (reference),2030,12829.4,11303.42,13353.85,TWh/yr,64
elec_total,R10CHINA+,China,C7,High-warming weak-policy (reference),2035,14086.36,12922.64,15804.47,TWh/yr,59
elec_total,R10CHINA+,China,C7,High-warming weak-policy (reference),2040,14639.88,13776.51,16511.2,TWh/yr,64
elec_total,R10CHINA+,China,C7,High-warming weak-policy (reference),2045,15346.6,14519.82,17192.28,TWh/yr,59
elec_total,R10CHINA+,China,C7,High-warming weak-policy (reference),2050,15685.41,14668.6,17778.99,TWh/yr,64
elec_total,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2020,3444.47,3302.43,3840.28,TWh/yr,63
elec_total,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2025,3643.83,3377.07,3984.12,TWh/yr,63
elec_total,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2030,3986.19,3785.93,4683.86,TWh/yr,63
elec_total,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2035,4923.5,4407.22,5598.15,TWh/yr,63
elec_total,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2040,5826.86,5151.14,6325.36,TWh/yr,63
elec_total,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2045,6526.34,5751.05,6917.01,TWh/yr,63
elec_total,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2050,6986.03,6116.02,7536.99,TWh/yr,63
elec_total,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2020,3752.36,3595.33,4060.32,TWh/yr,100
elec_total,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2025,3991.24,3728.98,4189.27,TWh/yr,88
elec_total,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2030,4558.24,3989.33,4908.07,TWh/yr,100
elec_total,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2035,5052.55,4571.58,5345.23,TWh/yr,89
elec_total,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2040,5988.91,5411.99,6316.72,TWh/yr,100
elec_total,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2045,6492.64,6174.74,6796.25,TWh/yr,86
elec_total,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2050,7002.77,6709.29,7960.28,TWh/yr,100
elec_total,R10EUROPE,Europe,C3,Likely below 2°C,2020,3734.8,3309.7,3928.54,TWh/yr,219
elec_total,R10EUROPE,Europe,C3,Likely below 2°C,2025,3813.57,3483.28,4155.95,TWh/yr,196
elec_total,R10EUROPE,Europe,C3,Likely below 2°C,2030,4213.44,3903.23,4534.33,TWh/yr,219
elec_total,R10EUROPE,Europe,C3,Likely below 2°C,2035,4711.59,4367.45,5387.0,TWh/yr,196
elec_total,R10EUROPE,Europe,C3,Likely below 2°C,2040,5329.54,4840.6,6018.89,TWh/yr,219
elec_total,R10EUROPE,Europe,C3,Likely below 2°C,2045,6071.17,5662.18,6560.26,TWh/yr,196
elec_total,R10EUROPE,Europe,C3,Likely below 2°C,2050,6588.79,5996.28,7116.03,TWh/yr,219
elec_total,R10EUROPE,Europe,C4,Below 2°C with lower probability,2020,3840.28,3752.36,4043.14,TWh/yr,102
elec_total,R10EUROPE,Europe,C4,Below 2°C with lower probability,2025,4156.94,3926.16,4362.85,TWh/yr,96
elec_total,R10EUROPE,Europe,C4,Below 2°C with lower probability,2030,4483.57,4213.44,4732.58,TWh/yr,102
elec_total,R10EUROPE,Europe,C4,Below 2°C with lower probability,2035,5113.12,4395.69,5346.79,TWh/yr,96
elec_total,R10EUROPE,Europe,C4,Below 2°C with lower probability,2040,5588.46,4797.69,5944.41,TWh/yr,102
elec_total,R10EUROPE,Europe,C4,Below 2°C with lower probability,2045,6044.49,5519.92,6581.48,TWh/yr,96
elec_total,R10EUROPE,Europe,C4,Below 2°C with lower probability,2050,6547.78,6050.4,7268.67,TWh/yr,102
elec_total,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2020,3660.06,3340.99,3801.59,TWh/yr,61
elec_total,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2025,3849.58,3552.8,4205.76,TWh/yr,56
elec_total,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2030,4067.53,3824.9,4613.99,TWh/yr,61
elec_total,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2035,4444.25,4115.93,5034.79,TWh/yr,56
elec_total,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2040,4566.31,4359.61,5409.77,TWh/yr,61
elec_total,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2045,4901.4,4668.84,6045.13,TWh/yr,56
elec_total,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2050,5260.33,4889.9,6421.09,TWh/yr,61
elec_total,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2020,1772.91,1743.52,1907.55,TWh/yr,64
elec_total,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2025,2322.78,2020.76,2460.64,TWh/yr,64
elec_total,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2030,3320.03,3089.06,3441.7,TWh/yr,58
elec_total,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2035,4558.77,4052.92,4975.12,TWh/yr,63
elec_total,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2040,6293.69,5428.38,7224.8,TWh/yr,64
elec_total,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2045,8211.57,6503.51,9583.87,TWh/yr,64
elec_total,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2050,9865.9,7459.89,11798.85,TWh/yr,64
elec_total,R10INDIA+,India,C2,"1.5°C, high overshoot",2020,1852.67,1743.52,1909.94,TWh/yr,100
elec_total,R10INDIA+,India,C2,"1.5°C, high overshoot",2025,2415.41,2252.59,2504.6,TWh/yr,89
elec_total,R10INDIA+,India,C2,"1.5°C, high overshoot",2030,3195.76,2930.86,3423.88,TWh/yr,100
elec_total,R10INDIA+,India,C2,"1.5°C, high overshoot",2035,3988.79,3724.83,4468.71,TWh/yr,89
elec_total,R10INDIA+,India,C2,"1.5°C, high overshoot",2040,5474.97,4776.63,6058.05,TWh/yr,100
elec_total,R10INDIA+,India,C2,"1.5°C, high overshoot",2045,7241.85,5651.27,8082.31,TWh/yr,89
elec_total,R10INDIA+,India,C2,"1.5°C, high overshoot",2050,9073.35,7635.39,10710.48,TWh/yr,100
elec_total,R10INDIA+,India,C3,Likely below 2°C,2020,1887.13,1743.52,1909.94,TWh/yr,213
elec_total,R10INDIA+,India,C3,Likely below 2°C,2025,2459.05,2042.32,2531.01,TWh/yr,210
elec_total,R10INDIA+,India,C3,Likely below 2°C,2030,3279.75,2814.39,3606.42,TWh/yr,233
elec_total,R10INDIA+,India,C3,Likely below 2°C,2035,4014.79,3350.74,4565.5,TWh/yr,210
elec_total,R10INDIA+,India,C3,Likely below 2°C,2040,5250.21,4151.61,6281.94,TWh/yr,233
elec_total,R10INDIA+,India,C3,Likely below 2°C,2045,6518.21,4844.54,8214.93,TWh/yr,210
elec_total,R10INDIA+,India,C3,Likely below 2°C,2050,8015.58,5876.55,10308.24,TWh/yr,233
elec_total,R10INDIA+,India,C4,Below 2°C with lower probability,2020,1909.94,1887.13,1984.71,TWh/yr,95
elec_total,R10INDIA+,India,C4,Below 2°C with lower probability,2025,2482.65,2042.15,2575.41,TWh/yr,96
elec_total,R10INDIA+,India,C4,Below 2°C with lower probability,2030,3158.56,2368.64,3389.8,TWh/yr,102
elec_total,R10INDIA+,India,C4,Below 2°C with lower probability,2035,3806.91,2113.0,4069.35,TWh/yr,96
elec_total,R10INDIA+,India,C4,Below 2°C with lower probability,2040,4685.16,2541.13,4992.55,TWh/yr,102
elec_total,R10INDIA+,India,C4,Below 2°C with lower probability,2045,5237.18,3266.54,6109.73,TWh/yr,96
elec_total,R10INDIA+,India,C4,Below 2°C with lower probability,2050,6733.47,3946.09,7585.65,TWh/yr,102
elec_total,R10INDIA+,India,C7,High-warming weak-policy (reference),2020,1837.7,1766.4,1920.48,TWh/yr,56
elec_total,R10INDIA+,India,C7,High-warming weak-policy (reference),2025,2547.79,2472.91,2589.49,TWh/yr,50
elec_total,R10INDIA+,India,C7,High-warming weak-policy (reference),2030,3500.31,3162.13,3625.17,TWh/yr,56
elec_total,R10INDIA+,India,C7,High-warming weak-policy (reference),2035,4583.28,4138.65,4703.25,TWh/yr,56
elec_total,R10INDIA+,India,C7,High-warming weak-policy (reference),2040,5719.49,5087.53,5920.78,TWh/yr,61
elec_total,R10INDIA+,India,C7,High-warming weak-policy (reference),2045,6934.66,5936.45,7233.32,TWh/yr,56
elec_total,R10INDIA+,India,C7,High-warming weak-policy (reference),2050,8345.72,6936.57,9056.15,TWh/yr,61
elec_total,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2020,1671.54,1536.55,1702.18,TWh/yr,64
elec_total,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2025,1923.04,1756.29,2033.08,TWh/yr,64
elec_total,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2030,2415.44,2076.53,2698.78,TWh/yr,64
elec_total,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2035,3130.77,2528.61,3488.45,TWh/yr,64
elec_total,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2040,3749.35,3162.21,4478.78,TWh/yr,64
elec_total,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2045,4280.68,3780.64,5397.49,TWh/yr,64
elec_total,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2050,4823.58,4339.22,6509.34,TWh/yr,64
elec_total,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2020,1538.41,1468.41,1697.93,TWh/yr,100
elec_total,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2025,1826.38,1535.12,2102.36,TWh/yr,89
elec_total,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2030,2325.2,1779.35,2659.66,TWh/yr,100
elec_total,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2035,2579.98,2071.29,3204.24,TWh/yr,89
elec_total,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2040,3277.03,2572.53,4039.02,TWh/yr,100
elec_total,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2045,3920.7,3055.09,5029.25,TWh/yr,89
elec_total,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2050,4642.61,3840.58,6073.12,TWh/yr,100
elec_total,R10LATIN_AM,Latin America,C3,Likely below 2°C,2020,1646.59,1502.0,1726.49,TWh/yr,236
elec_total,R10LATIN_AM,Latin America,C3,Likely below 2°C,2025,1907.55,1745.02,2100.22,TWh/yr,213
